Day,Price,Open,High,Low,Change
2018.05.24,19.573,19.637499999999999,19.7927,19.526,-0.29999999999999999
2018.05.23,19.6325,19.772500000000001,19.9925,19.513200000000001,-0.70999999999999996
2018.05.22,19.773499999999999,19.8218,19.847999999999999,19.701799999999999,-0.23000000000000001
2018.05.21,19.818999999999999,19.9147,20.037600000000001,19.806999999999999,-0.68000000000000005
2018.05.18,19.954000000000001,19.734000000000002,19.991199999999999,19.657,1.1000000000000001
2018.05.17,19.736799999999999,19.573,19.7547,19.503,0.83999999999999997
2018.05.16,19.572299999999998,19.694700000000001,19.805199999999999,19.5458,-0.62
2018.05.15,19.695,19.6248,19.933700000000002,19.574400000000001,0.35999999999999999
2018.05.14,19.624099999999999,19.419799999999999,19.629999999999999,19.295000000000002,1.02
2018.05.11,19.425000000000001,19.226500000000001,19.453499999999998,19.1525,1.04
2018.05.10,19.2255,19.568000000000001,19.600200000000001,19.200500000000002,-1.77
2018.05.09,19.5715,19.579499999999999,19.7165,19.499500000000001,0.01
2018.05.08,19.569500000000001,19.467199999999998,19.6555,19.4085,0.53000000000000003
2018.05.07,19.466000000000001,19.2575,19.545000000000002,19.216699999999999,1.03
2018.05.04,19.2683,19.081800000000001,19.302299999999999,19.042300000000001,1.0800000000000001
2018.05.03,19.0625,19.087499999999999,19.212499999999999,18.9495,-0.14000000000000001
2018.05.02,19.088999999999999,18.9528,19.213000000000001,18.856999999999999,0.72999999999999998
2018.05.01,18.950500000000002,18.715499999999999,19.000599999999999,18.691500000000001,1.27
2018.04.30,18.7135,18.608599999999999,18.815799999999999,18.608599999999999,0.51000000000000001
2018.04.27,18.617999999999999,18.819500000000001,18.873200000000001,18.6035,-1.05
2018.04.26,18.815000000000001,18.8492,18.9344,18.744499999999999,-0.17000000000000001
2018.04.25,18.8475,18.820499999999999,19.144600000000001,18.789999999999999,0.14999999999999999
2018.04.24,18.819500000000001,18.941500000000001,18.961500000000001,18.7575,-0.66000000000000003
2018.04.23,18.943999999999999,18.525500000000001,18.956499999999998,18.52,2.25
2018.04.20,18.527999999999999,18.455300000000001,18.695499999999999,18.435700000000001,0.46000000000000002
2018.04.19,18.4435,18.089500000000001,18.490500000000001,18.055099999999999,1.95
2018.04.18,18.09,18.052,18.121300000000002,17.970500000000001,0.23000000000000001
2018.04.17,18.047999999999998,18.007000000000001,18.074999999999999,17.938500000000001,0.20000000000000001
2018.04.16,18.012,18.048100000000002,18.102799999999998,17.994,-0.17999999999999999
2018.04.13,18.045200000000001,18.194500000000001,18.207999999999998,18.044,-0.79000000000000004
2018.04.12,18.189,18.223500000000001,18.268999999999998,18.089500000000001,-0.22
2018.04.11,18.229399999999998,18.263300000000001,18.335699999999999,18.168500000000002,-0.20000000000000001
2018.04.10,18.266500000000001,18.354500000000002,18.364000000000001,18.241499999999998,-0.46000000000000002
2018.04.09,18.351400000000002,18.2775,18.395499999999998,18.206,0.34000000000000002
2018.04.06,18.289200000000001,18.215199999999999,18.359000000000002,18.187999999999999,0.46000000000000002
2018.04.05,18.2057,18.100000000000001,18.2318,18.048400000000001,0.57999999999999996
2018.04.04,18.100000000000001,18.2195,18.343699999999998,18.061699999999998,-0.65000000000000002
2018.04.03,18.2181,18.242999999999999,18.256499999999999,18.1525,-0.16
2018.04.02,18.247499999999999,18.184699999999999,18.3645,18.168800000000001,0.47999999999999998
2018.03.30,18.16,18.193000000000001,18.199999999999999,18.157,-0.14999999999999999
2018.03.29,18.187000000000001,18.303999999999998,18.3367,18.166,-0.64000000000000001
2018.03.28,18.303999999999998,18.373000000000001,18.446400000000001,18.199000000000002,-0.41999999999999998
2018.03.27,18.381,18.347000000000001,18.440200000000001,18.306999999999999,0.23999999999999999
2018.03.26,18.3371,18.520499999999998,18.540700000000001,18.261700000000001,-0.97999999999999998
2018.03.23,18.518699999999999,18.635200000000001,18.6922,18.486999999999998,-0.62
2018.03.22,18.634399999999999,18.439,18.671700000000001,18.420500000000001,1.0700000000000001
2018.03.21,18.436499999999999,18.768999999999998,18.771799999999999,18.401499999999999,-1.76
2018.03.20,18.767299999999999,18.702000000000002,18.810700000000001,18.6937,0.32000000000000001
2018.03.19,18.706900000000001,18.6968,18.849900000000002,18.685700000000001,8.9999999999999997E-2
2018.03.16,18.689800000000002,18.699200000000001,18.773,18.674299999999999,-5.0000000000000003E-2
2018.03.15,18.6999,18.590499999999999,18.759899999999998,18.569900000000001,0.62
2018.03.14,18.584499999999998,18.610499999999998,18.630500000000001,18.5185,-0.12
2018.03.13,18.606200000000001,18.582799999999999,18.651700000000002,18.498000000000001,0.10000000000000001
2018.03.12,18.587700000000002,18.613600000000002,18.684999999999999,18.556799999999999,-0.11
2018.03.09,18.608000000000001,18.663699999999999,18.6814,18.507000000000001,-0.28000000000000003
2018.03.08,18.660499999999999,18.709499999999998,18.777899999999999,18.611499999999999,-0.28999999999999998
2018.03.07,18.713999999999999,18.739699999999999,18.9039,18.6965,-0.13
2018.03.06,18.738700000000001,18.796199999999999,18.8002,18.652000000000001,-0.31
2018.03.05,18.796199999999999,18.809999999999999,18.9634,18.774999999999999,-0.02
2018.03.02,18.800000000000001,18.841200000000001,18.984999999999999,18.7925,-0.20999999999999999
2018.03.01,18.840299999999999,18.840199999999999,18.9527,18.784199999999998,0
2018.02.28,18.840299999999999,18.849799999999998,18.889700000000001,18.7727,-0.02
2018.02.27,18.8447,18.669699999999999,18.8505,18.6309,0.89000000000000001
2018.02.26,18.6785,18.5502,18.722200000000001,18.5456,0.77000000000000002
2018.02.23,18.535,18.611999999999998,18.651499999999999,18.521799999999999,-0.40999999999999998
2018.02.22,18.611000000000001,18.829999999999998,18.859200000000001,18.599,-1.2
2018.02.21,18.837499999999999,18.705400000000001,18.872699999999998,18.609500000000001,0.69999999999999996
2018.02.20,18.7072,18.528700000000001,18.741700000000002,18.514700000000001,0.93000000000000005
2018.02.19,18.533999999999999,18.484000000000002,18.576000000000001,18.458300000000001,8.0000000000000002E-2
2018.02.16,18.518999999999998,18.510000000000002,18.559999999999999,18.454599999999999,0.10000000000000001
2018.02.15,18.501200000000001,18.585799999999999,18.585799999999999,18.4282,-0.46000000000000002
2018.02.14,18.587,18.659300000000002,18.784700000000001,18.532,-0.40999999999999998
2018.02.13,18.663499999999999,18.613199999999999,18.683800000000002,18.5685,0.33000000000000002
2018.02.12,18.603000000000002,18.711500000000001,18.730799999999999,18.589500000000001,-0.56999999999999995
2018.02.09,18.710000000000001,18.901,18.969999999999999,18.675999999999998,-0.97999999999999998
2018.02.08,18.896000000000001,18.795500000000001,18.974599999999999,18.6875,0.52000000000000002
2018.02.07,18.797999999999998,18.600000000000001,18.808,18.588799999999999,1.04
2018.02.06,18.603999999999999,18.776,18.936199999999999,18.578700000000001,-0.93000000000000005
2018.02.05,18.779,18.603999999999999,18.859000000000002,18.524000000000001,0.96999999999999997
2018.02.02,18.598299999999998,18.3538,18.661200000000001,18.322700000000001,1.3600000000000001
2018.02.01,18.349,18.595500000000001,18.671500000000002,18.308,-1.3500000000000001
2018.01.31,18.600000000000001,18.769500000000001,18.782499999999999,18.567499999999999,-0.91000000000000003
2018.01.30,18.771000000000001,18.602499999999999,18.789200000000001,18.564399999999999,0.84999999999999998
2018.01.29,18.611999999999998,18.482199999999999,18.686399999999999,18.482199999999999,0.68999999999999995
2018.01.26,18.484400000000001,18.608000000000001,18.632000000000001,18.413499999999999,-0.65000000000000002
2018.01.25,18.605,18.506599999999999,18.655000000000001,18.3035,0.56000000000000005
2018.01.24,18.500499999999999,18.6966,18.717700000000001,18.452999999999999,-1.04
2018.01.23,18.693999999999999,18.68,18.882999999999999,18.672000000000001,5.0000000000000003E-2
2018.01.22,18.684200000000001,18.614699999999999,18.778099999999998,18.570499999999999,0.38
2018.01.19,18.613,18.609000000000002,18.666,18.545999999999999,2.9999999999999999E-2
2018.01.18,18.606999999999999,18.712,18.810700000000001,18.593,-0.57999999999999996
2018.01.17,18.714700000000001,18.7699,18.838000000000001,18.576799999999999,-0.29999999999999999
2018.01.16,18.770499999999998,18.851500000000001,18.895199999999999,18.742999999999999,-0.45000000000000001
2018.01.15,18.855499999999999,19.047000000000001,19.059699999999999,18.7895,-0.96999999999999997
2018.01.12,19.039999999999999,19.278500000000001,19.286200000000001,18.986000000000001,-1.2
2018.01.11,19.270499999999998,19.2913,19.436699999999998,19.219000000000001,-0.11
2018.01.10,19.291,19.240300000000001,19.418299999999999,19.163,0.27000000000000002
2018.01.09,19.238700000000001,19.223500000000001,19.355499999999999,19.1845,7.0000000000000007E-2
2018.01.08,19.225000000000001,19.176500000000001,19.299600000000002,19.168500000000002,0.23000000000000001
2018.01.05,19.181000000000001,19.293500000000002,19.409500000000001,19.169,-0.56000000000000005
2018.01.04,19.2895,19.347000000000001,19.386700000000001,19.203499999999998,-0.32000000000000001
2018.01.03,19.350999999999999,19.536999999999999,19.5442,19.329000000000001,-0.96999999999999997
2018.01.02,19.5413,19.671099999999999,19.673500000000001,19.442599999999999,-0.59999999999999998
2018.01.01,19.66,19.657499999999999,19.66,19.657499999999999,4.0000000000000001E-2
2017.12.29,19.652999999999999,19.719999999999999,19.736999999999998,19.548200000000001,-0.32000000000000001
2017.12.28,19.7163,19.690000000000001,19.798999999999999,19.624500000000001,0.13
2017.12.27,19.690000000000001,19.869499999999999,19.8934,19.678000000000001,-0.89000000000000001
2017.12.26,19.867000000000001,19.734300000000001,19.914000000000001,19.548999999999999,0.64000000000000001
2017.12.25,19.740100000000002,19.731000000000002,19.755700000000001,19.720099999999999,4.0000000000000001E-2
2017.12.22,19.731999999999999,19.466000000000001,19.764199999999999,19.442,1.3700000000000001
2017.12.21,19.466000000000001,19.206499999999998,19.539200000000001,19.206,1.3500000000000001
2017.12.20,19.206499999999998,19.211500000000001,19.2805,19.1755,-0.01
2017.12.19,19.208500000000001,19.082000000000001,19.2454,19.036000000000001,0.66000000000000003
2017.12.18,19.082000000000001,19.116,19.132200000000001,19.001000000000001,-0.26000000000000001
2017.12.15,19.131499999999999,19.154,19.187000000000001,19.074000000000002,-0.11
2017.12.14,19.153500000000001,19.015999999999998,19.155000000000001,18.977,0.73999999999999999
2017.12.13,19.012799999999999,19.169799999999999,19.224799999999998,18.983799999999999,-0.83999999999999997
2017.12.12,19.172999999999998,19.059999999999999,19.226299999999998,19.044,0.59999999999999998
2017.12.11,19.058,18.922000000000001,19.064,18.904699999999998,0.66000000000000003
2017.12.08,18.933,18.978000000000002,18.9803,18.870999999999999,-0.20999999999999999
2017.12.07,18.972000000000001,18.870999999999999,19.000299999999999,18.859000000000002,0.56000000000000005
2017.12.06,18.866,18.760999999999999,18.9284,18.734000000000002,0.57999999999999996
2017.12.05,18.7575,18.611499999999999,18.788900000000002,18.576000000000001,0.78000000000000003
2017.12.04,18.611499999999999,18.6175,18.714500000000001,18.6035,-8.0000000000000002E-2
2017.12.01,18.625900000000001,18.628,18.722000000000001,18.547499999999999,-2.9999999999999999E-2
2017.11.30,18.631,18.564,18.678999999999998,18.513000000000002,0.34000000000000002
2017.11.29,18.567,18.539999999999999,18.5747,18.484999999999999,0.13
2017.11.28,18.542999999999999,18.582999999999998,18.667000000000002,18.520499999999998,-0.22
2017.11.27,18.584800000000001,18.559000000000001,18.614000000000001,18.446200000000001,5.0000000000000003E-2
2017.11.24,18.574999999999999,18.632000000000001,18.695799999999998,18.524000000000001,-0.25
2017.11.23,18.621500000000001,18.6435,18.6937,18.595500000000001,-0.11
2017.11.22,18.641999999999999,18.7745,18.8447,18.603000000000002,-0.70999999999999996
2017.11.21,18.7745,18.993500000000001,19.0444,18.765499999999999,-1.1499999999999999
2017.11.20,18.9937,18.9175,19.062000000000001,18.914999999999999,0.41999999999999998
2017.11.17,18.914000000000001,19.056999999999999,19.114100000000001,18.898499999999999,-0.76000000000000001
2017.11.16,19.059000000000001,19.2514,19.2577,19.038499999999999,-1
2017.11.15,19.251000000000001,19.167999999999999,19.378499999999999,19.099499999999999,0.44
2017.11.14,19.1675,19.1295,19.195,19.0472,0.20000000000000001
2017.11.13,19.1295,19.100300000000001,19.199100000000001,19.082699999999999,8.9999999999999997E-2
2017.11.10,19.112500000000001,19.0425,19.130500000000001,19.0015,0.38
2017.11.09,19.0395,19.082699999999999,19.1692,19.022500000000001,-0.26000000000000001
2017.11.08,19.09,19.152000000000001,19.163,19.045000000000002,-0.34000000000000002
2017.11.07,19.1553,19.023499999999999,19.215,19.015499999999999,0.68999999999999995
2017.11.06,19.023499999999999,19.190000000000001,19.2026,19.011500000000002,-0.93000000000000005
2017.11.03,19.202500000000001,18.991299999999999,19.2485,18.968399999999999,1.1499999999999999
2017.11.02,18.9849,19.073,19.124700000000001,18.9072,-0.44
2017.11.01,19.068000000000001,19.151900000000001,19.2165,19.047999999999998,-0.41999999999999998
2017.10.31,19.149000000000001,19.235199999999999,19.282699999999998,19.100999999999999,-0.47999999999999998
2017.10.30,19.240500000000001,19.151499999999999,19.313700000000001,19.072700000000001,0.55000000000000004
2017.10.27,19.135000000000002,19.2056,19.331,19.098500000000001,-0.37
2017.10.26,19.206,19.037500000000001,19.222000000000001,18.947500000000002,0.87
2017.10.25,19.040500000000002,19.2332,19.2851,18.9815,-1
2017.10.24,19.232500000000002,19.079499999999999,19.258500000000002,19.043500000000002,0.80000000000000004
2017.10.23,19.079000000000001,18.98,19.114999999999998,18.953499999999998,0.46999999999999997
2017.10.20,18.989999999999998,18.808,19.059999999999999,18.7835,0.96999999999999997
2017.10.19,18.808,18.859000000000002,18.891999999999999,18.762699999999999,-0.28999999999999998
2017.10.18,18.861999999999998,18.771000000000001,18.934999999999999,18.725899999999999,0.47999999999999998
2017.10.17,18.771000000000001,19.032,19.152000000000001,18.723500000000001,-1.3899999999999999
2017.10.16,19.035,18.962299999999999,19.140999999999998,18.908899999999999,0.63
2017.10.13,18.914999999999999,18.908000000000001,18.995200000000001,18.823499999999999,4.0000000000000001E-2
2017.10.12,18.907499999999999,18.709499999999998,18.919,18.682500000000001,1.0600000000000001
2017.10.11,18.709499999999998,18.835000000000001,18.845500000000001,18.685500000000001,-0.64000000000000001
2017.10.10,18.829499999999999,18.672000000000001,18.858499999999999,18.554500000000001,0.83999999999999997
2017.10.09,18.672999999999998,18.540099999999999,18.703499999999998,18.540099999999999,0.65000000000000002
2017.10.06,18.5533,18.497,18.637499999999999,18.478999999999999,0.32000000000000001
2017.10.05,18.494499999999999,18.270499999999998,18.505700000000001,18.2255,1.24
2017.10.04,18.268000000000001,18.222000000000001,18.280999999999999,18.143000000000001,0.28000000000000003
2017.10.03,18.216999999999999,18.228400000000001,18.3141,18.18,-8.0000000000000002E-2
2017.10.02,18.231400000000001,18.249500000000001,18.3354,18.1997,-0.13
2017.09.29,18.254999999999999,18.163,18.2652,18.086500000000001,0.51000000000000001
2017.09.28,18.162500000000001,18.209,18.302,18.1355,-0.26000000000000001
2017.09.27,18.209,17.956499999999998,18.218399999999999,17.93,1.4099999999999999
2017.09.26,17.956499999999998,17.931999999999999,18.057500000000001,17.876999999999999,0.14999999999999999
2017.09.25,17.929500000000001,17.747800000000002,17.942499999999999,17.741499999999998,1.02
2017.09.22,17.748000000000001,17.882999999999999,17.901499999999999,17.7258,-0.75
2017.09.21,17.882000000000001,17.764500000000002,17.913,17.758500000000002,0.65000000000000002
2017.09.20,17.767299999999999,17.801100000000002,17.866599999999998,17.639500000000002,-0.17999999999999999
2017.09.19,17.799499999999998,17.762699999999999,17.848500000000001,17.725999999999999,0.20000000000000001
2017.09.18,17.764500000000002,17.667200000000001,17.785499999999999,17.605,0.57999999999999996
2017.09.15,17.661999999999999,17.664999999999999,17.734200000000001,17.6296,-0.02
2017.09.14,17.6661,17.748999999999999,17.835000000000001,17.633700000000001,-0.46999999999999997
2017.09.13,17.749300000000002,17.7273,17.815000000000001,17.698,0.11
2017.09.12,17.73,17.664999999999999,17.821999999999999,17.652999999999999,0.34999999999999998
2017.09.11,17.6675,17.710699999999999,17.734999999999999,17.628,-0.23999999999999999
2017.09.08,17.710000000000001,17.675000000000001,17.767499999999998,17.614799999999999,0.20999999999999999
2017.09.07,17.672499999999999,17.790500000000002,17.797599999999999,17.641999999999999,-0.67000000000000004
